Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/x_position Max,evaluation/env_infos/final/x_position Mean,evaluation/env_infos/final/x_position Min,evaluation/env_infos/final/x_position Std,evaluation/env_infos/final/x_velocity Max,evaluation/env_infos/final/x_velocity Mean,evaluation/env_infos/final/x_velocity Min,evaluation/env_infos/final/x_velocity Std,evaluation/env_infos/initial/x_position Max,evaluation/env_infos/initial/x_position Mean,evaluation/env_infos/initial/x_position Min,evaluation/env_infos/initial/x_position Std,evaluation/env_infos/initial/x_velocity Max,evaluation/env_infos/initial/x_velocity Mean,evaluation/env_infos/initial/x_velocity Min,evaluation/env_infos/initial/x_velocity Std,evaluation/env_infos/x_position Max,evaluation/env_infos/x_position Mean,evaluation/env_infos/x_position Min,evaluation/env_infos/x_position Std,evaluation/env_infos/x_velocity Max,evaluation/env_infos/x_velocity Mean,evaluation/env_infos/x_velocity Min,evaluation/env_infos/x_velocity Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/x_position Max,exploration/env_infos/final/x_position Mean,exploration/env_infos/final/x_position Min,exploration/env_infos/final/x_position Std,exploration/env_infos/final/x_velocity Max,exploration/env_infos/final/x_velocity Mean,exploration/env_infos/final/x_velocity Min,exploration/env_infos/final/x_velocity Std,exploration/env_infos/initial/x_position Max,exploration/env_infos/initial/x_position Mean,exploration/env_infos/initial/x_position Min,exploration/env_infos/initial/x_position Std,exploration/env_infos/initial/x_velocity Max,exploration/env_infos/initial/x_velocity Mean,exploration/env_infos/initial/x_velocity Min,exploration/env_infos/initial/x_velocity Std,exploration/env_infos/x_position Max,exploration/env_infos/x_position Mean,exploration/env_infos/x_position Min,exploration/env_infos/x_position Std,exploration/env_infos/x_velocity Max,exploration/env_infos/x_velocity Mean,exploration/env_infos/x_velocity Min,exploration/env_infos/x_velocity Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls 
319,0.995325,0.045696963,-0.9247545,0.7243519,42.99687452255703,19,332.7996402106309,42.99687452255703,8.856723386081955,76.21435119956165,3.6625238848872645,0.822699512516197,-0.2959835436555294,0.590076363287571,0.7258011039511285,-0.07245904460483725,-0.18738142046443199,0.19608751859757306,1.7953800127636643,-0.17083673110036127,-0.6004559897576297,0.5983371249862306,0.0012750227657068991,-0.0032532491158556707,-0.008067181157999061,0.0028722935042984838,-0.4275731440716503,-0.4503737564254869,-0.4691124400463505,0.012278575331965637,0.7258011039511285,-0.04321838984960874,-0.18738142046443199,0.14050692199075746,2.662575351650284,-0.17413984457040832,-1.294412544271603,0.5895021593820109,8091,281257,243,52.26315789473684,24,53.25197511065289,0.99975586,0.04252487,-0.985149,0.7431337,36.15642284353788,17,196.3109350050533,36.15642284353788,2.122274242324158,56.30251733560617,3.7812592323491585,0.6146591883401441,-1.4968881386380002,0.7009995608933217,0.4538607716281447,-0.1799639853699832,-0.8445646869310554,0.31732380624275014,1.2192234700653115,-0.6370207502409517,-2.1896513633620773,0.7662117867676095,0.0009446450664414884,-0.0037939304343923832,-0.008558878058886289,0.002705395914902753,-0.38905112789601287,-0.4503004921614047,-0.49374244112582916,0.02826935223137411,0.4538607716281447,-0.13020055660650406,-0.8445646869310554,0.2062475437984169,2.7834677613446726,-0.3820164751048744,-2.4919256337742612,0.7007306274293584,8608,321000,150,58.8235294117647,11,45.17187476623251,321000,0.004878300000200397,25.016100199984066,1.315753400000176,2.8358570000000327,0.007284299999810173,20.851972399983424,0.00020670000048994552,8363.478430399955,0.0001480999999330379,9901.0166015625,-5.754523754119873,26.294895,6.625465,-4.1572094,6.874533,-16935692.0,20508182.0,16229116.0,0.086618066,3796340.2,20543094.0,16309250.0,9763543.0,2776048.0,20671498.0,16314476.0,9719820.0,2802907.5,5591864400000.0,5731155000000.0,320000
320,0.99571526,0.006793389,-0.9117616,0.7774532,10.597232898301803,35,24.844722818031908,10.597232898301803,6.472460940105486,3.4856240099442184,1.0501690565243091,0.37351777587166474,-0.4454448949759205,0.24668317204476514,-0.11347219178454375,-0.14138195196944928,-0.17474919636426556,0.01404561408659946,-0.22649350348664596,-0.5496957040772449,-0.83597951139458,0.12500102629371773,0.00024860732172235717,-0.0036655183104412317,-0.008255448023015208,0.002714336526911501,-0.43472904252383676,-0.4567417605288009,-0.4767614417231186,0.011025855473663297,0.00024860732172235717,-0.08155036521266884,-0.17474919636426556,0.043032839397417116,0.05030632435229672,-0.6228553463007739,-1.441629421896239,0.24679997140293242,8126,282250,42,28.37142857142857,22,4.22296926199506,0.99949193,0.07428834,-0.99830455,0.7242113,32.624004996631825,20,254.05905499818573,32.624004996631825,5.211204673830322,69.41153572735008,1.8379212688877322,0.6524800999326363,-1.1211236819122117,0.4628081803327538,0.006884286471282473,-0.1379589186632019,-0.29368032043760844,0.05947878555229626,0.3470728533594854,-0.44868618480526046,-1.0003409370369956,0.3027172732283142,0.00037209391695403504,-0.0037413610257759173,-0.008775263024063831,0.002896428425941501,-0.3542424776447964,-0.43980007860421877,-0.5145635144124491,0.04119249675616861,0.006884286471282473,-0.10215079906387911,-0.29368032043760844,0.05862387805707018,0.8399594575836398,-0.34433989566564926,-2.1197869205568116,0.4623013122950696,8628,322000,258,50.0,21,64.82437813045335,322000,0.005473799999890616,24.271310199985237,1.4245934000009584,2.5341896999998426,0.007271700000273995,20.299638599984974,8.84000000951346e-05,8388.800437399916,5.459999920276459e-05,9578.2451171875,2.8259549140930176,24.35778,5.691734,-3.7946897,7.4680963,-17490478.0,20926696.0,16639362.0,0.41484508,3382354.5,20522242.0,16564901.0,10985925.0,2894505.0,20500160.0,16558236.0,10916374.0,2883861.0,3211768400000.0,3231228400000.0,321000
321,0.9961726,0.013841157,-0.9916119,0.7903138,25.988357085862344,24,270.4725954531229,25.988357085862344,7.476860495152492,51.56158539762671,2.8708687420309342,0.6243449149756719,-0.39374681256804767,0.4923379293829358,0.416937193576969,-0.12475389408137365,-0.19168423968931061,0.11492334895229867,0.7785682981793981,-0.4682070120677857,-0.7544403496033448,0.286045877229581,0.0006338347587782685,-0.004546728656404438,-0.008361733722937692,0.0028870413378489744,-0.4279471380534439,-0.4547065517643321,-0.4720673876962933,0.011554210045829016,0.416937193576969,-0.08174420919275782,-0.22180346120885414,0.08560998496999447,1.8708914203223597,-0.3719063598771287,-1.3899615788320094,0.49186567157656014,8150,283249,219,41.625,24,38.17483082258955,0.9997852,0.04369637,-0.99014056,0.7654934,43.21046819599132,18,277.38782813194655,43.21046819599132,-1.4935863130053402,75.12039571808077,4.931749774246636,0.7777884275278438,-0.9799473892118272,0.8441514428623986,0.8515938331026673,-0.09730171567397278,-0.9122495748323354,0.3294576038212036,3.499719469362908,-0.19503153344956842,-1.3943028258815575,1.0287615694116368,0.0013395438595652557,-0.003740195397425605,-0.008657783073937145,0.003273463951249772,-0.367212367162699,-0.4539341440308317,-0.5162965384964817,0.03690419361621709,0.8515938331026673,-0.0776877380662159,-0.9122495748323354,0.20265667150056516,3.935965205936852,-0.2186842352147861,-1.9741314841176805,0.8439437833391052,8646,323000,172,55.55555555555556,20,46.71452572359316,323000,0.007905799999207375,24.983415699982288,1.1297328000000562,2.853351899999325,0.016642400001728674,20.975512799983335,0.00016829999913170468,8414.85271029989,0.00010169999950448982,9211.6689453125,-3.4178543090820312,26.432716,6.374427,-4.269205,7.257542,-17743300.0,21305484.0,16641600.0,-0.03323516,4818078.0,21330722.0,16654460.0,8847151.0,3163191.8,21205358.0,16658720.0,9053272.0,3132798.5,10831403000000.0,10804418000000.0,322000
322,0.9949308,0.025651745,-0.9175542,0.76742035,12.928089018296543,31,61.97799559619578,12.928089018296543,6.011342051160188,9.815720703891893,1.2247759597316406,0.40646121659958717,-0.42640932164140544,0.2704008755239379,-0.10837203403350149,-0.14988250266171163,-0.5109964604347079,0.07569446432284105,-0.1671325852551607,-0.5229613187659414,-1.2418264919136084,0.19752995614504323,0.0010704199899961473,-0.0033250693671793776,-0.00799373137362948,0.002877998605840668,-0.4242356761432136,-0.4461664587723491,-0.4675042948187947,0.012830802475889223,0.0010704199899961473,-0.1034264668804144,-0.5109964604347079,0.081822176368126,0.2252437829092166,-0.5900012314789606,-1.4248767108673652,0.27049945462275377,8181,284235,103,31.806451612903224,22,17.4234164918267,0.99928445,0.034718677,-0.99115884,0.7636264,9.889639810779025,28,37.04708466387282,9.889639810779025,2.464508133350268,6.403030850010146,2.853155262493548,0.2769099147018127,-2.0301196240045685,0.4993945778528318,-0.11068517761130775,-0.20537517881105308,-1.3850060438612757,0.2401537182237773,-0.08725095555881662,-0.6636290918306413,-2.4616291546424307,0.43500625474598037,0.0012845700147890804,-0.0030764945720691034,-0.008512763660755719,0.0030319853838761813,-0.1106914050607666,-0.41209666939353345,-0.508853603463604,0.0985571602817945,0.0012845700147890804,-0.1578032852128158,-1.3850060438612757,0.2114973238704364,1.8547087085480067,-0.7195841015794627,-3.024248865471091,0.49924516619224957,8674,324000,184,35.714285714285715,17,32.77723201820908,324000,0.00556489999871701,24.85545680000905,1.2833129999999073,2.6385028999993665,0.017351599999528844,20.9104397000101,0.0001731000011204742,8440.770350699953,0.00011160000030940864,9075.1015625,6.004396438598633,24.910498,5.3411384,-9.004613,7.698785,-17312820.0,21315968.0,16735288.0,0.2591548,3134963.5,21771016.0,16613632.0,9324473.0,2849613.0,21941238.0,16630028.0,9467906.0,2845043.5,3536923100000.0,3456855700000.0,323000
323,0.99612355,0.02113236,-0.9408231,0.7811182,26.61904945031031,23,240.67662459311896,26.61904945031031,8.051467400121417,46.36392070654468,3.990551791504364,0.6344436656550643,-0.35641539903890146,0.46006322072506556,0.3624316574671533,-0.11992748587504687,-0.19501245369719863,0.10532655445533927,1.0943455649424714,-0.40575996591331664,-0.8729238614136707,0.3597529633160246,0.001125742715250131,-0.0021448489784885176,-0.008224264624924926,0.002949558054763005,-0.43455856319618086,-0.46093269933463415,-0.4753669688276166,0.010182222512084645,0.3624316574671533,-0.06434074350951446,-0.19501245369719863,0.07742504518876914,2.993930811480026,-0.36189278047906925,-1.3534177407861854,0.4595523865514353,8204,285200,196,41.95652173913044,23,34.23763281748871,0.99930525,0.067668006,-0.99258894,0.74799323,30.785834682738653,20,260.09843490690054,30.785834682738653,5.758527197800533,55.18978066433899,1.5717408569621405,0.6157166936547731,-0.42806234170180696,0.40077649570007384,0.03190762031175437,-0.15298377320865825,-0.5729806845826593,0.10713798290276325,0.16437740453174518,-0.4426292679114397,-1.1892960500603094,0.316889206960171,0.0012952772178820935,-0.004169427481283168,-0.008411697722499098,0.002905713433095828,-0.27715576957645055,-0.4431502539284238,-0.5134089404479767,0.055302507756371834,0.03496182457520489,-0.11857591792455553,-0.5729806845826593,0.09241002442084705,0.5727655067014059,-0.3808988693970061,-1.4268446021197452,0.4002909782179653,8694,325000,257,50.0,21,53.96850933646398,325000,0.008698999999978696,25.004625399997167,1.1776376999987406,3.1626245000006747,0.012241500000527594,20.643105499995727,0.0001703000016277656,8466.83861049994,0.00014689999989059288,9239.259765625,8.982099533081055,23.308289,5.0163302,-5.0324774,6.3380556,-18602546.0,22485430.0,17509850.0,0.43168828,3809430.2,22201632.0,17807504.0,11393671.0,2589862.5,22754398.0,17812276.0,11419150.0,2619342.2,5163468000000.0,5109187600000.0,324000
324,0.99615484,0.035372537,-0.92780834,0.73685706,22.527257993944296,23,199.5957592575009,22.527257993944296,7.227509925354178,38.313091758525296,2.4588769176673924,0.5212544606244657,-0.6735731650262337,0.47546157078202733,0.2323477511127306,-0.1640644318523477,-0.8523732419583582,0.18046602399809752,0.8072401366177525,-0.44505341014121946,-1.6735696719547,0.40617623683736753,0.0012563851097297872,-0.003365942065854524,-0.008521215063130546,0.002646844125323284,-0.43909775143502244,-0.4617061824261989,-0.4798571383575434,0.012970483450610769,0.2323477511127306,-0.12387445690481856,-0.8523732419583582,0.1398935315111678,1.4618136585426365,-0.47548028202411513,-1.6735696719547,0.47528036888713254,8227,286194,171,43.21739130434783,23,35.807403317263066,0.9987885,0.12922898,-0.9849114,0.65213263,203.15881114688312,5,536.0376186555415,203.15881114688312,8.426144058704656,236.1337178667352,1.8642855500421673,1.0157940557344163,-0.450425666424165,0.35375347299541804,0.29930365366424705,0.029228326593080205,-0.16836232595761605,0.20626858821119673,0.3718463278987241,-0.2891360614537312,-0.7785980640870154,0.3812217684644994,0.00014998330978011347,-0.004000971431938713,-0.008081842072296735,0.0031964982824616768,-0.41770990769336386,-0.46447861584413863,-0.48513213912847813,0.0248810564143519,0.30284364383101475,0.015287646844423217,-0.1779106114294604,0.13788738368756612,0.8656773910961298,0.01844591818641612,-1.4462330752338268,0.3531045252521581,8699,326000,504,200.0,23,211.28464212999486,326000,0.010756499999843072,24.626142800019807,1.4086654000002454,2.5104540000011184,0.008863900000505964,20.68720200001735,0.00011790000098699238,8492.521840299964,8.309999975608662e-05,9317.5517578125,-0.8815288543701172,27.636444,6.096451,-4.9676538,7.0004883,-18120906.0,21368048.0,17269470.0,-0.46467996,4138668.5,21420930.0,17242660.0,-886250.56,3811927.0,21392854.0,17265896.0,2.29617,3729394.0,2770808600000.0,2857414200000.0,325000
325,0.9955771,0.0069427504,-0.94335824,0.83325136,10.804882940045765,35,23.771680645872507,10.804882940045765,6.075430269916021,4.609325940630164,0.9949002778735603,0.38588867643020597,-0.4837797049973431,0.2568428747805628,-0.11087164548914814,-0.13623733776722216,-0.20983376065037823,0.02179932217149449,-0.0995446196581512,-0.47911517979942614,-0.7601366675093757,0.15293608059279826,0.0011354062122020004,-0.0033392690966059417,-0.00877393745359982,0.002863690544204347,-0.44520173820140047,-0.4662066686110149,-0.4827232443365669,0.010547761968836944,0.0011354062122020004,-0.08135525715709714,-0.20983376065037823,0.04401940793105609,-7.93058666740537e-05,-0.609945187587073,-1.481005497166914,0.25723832389951407,8262,287174,44,28.0,22,6.6590432603232985,0.9994025,0.00318714,-0.99812335,0.8052032,7.952253334258048,41,18.14643819012104,7.952253334258048,1.486950088804524,3.460006191904508,0.9187520778034443,0.32604238670457997,-0.9843736756945916,0.27619417040466326,-0.03549410594283319,-0.1302470728076711,-0.18046628295928813,0.023166035003348188,-0.09906927268219998,-0.5337147175286466,-1.1287015908968754,0.19664034676487888,0.0011895334022618519,-0.003214732376148847,-0.008798310316431418,0.0026596393376293785,-0.30067148999061477,-0.4640657277461071,-0.5172514203917189,0.04505030643197325,0.0011895334022618519,-0.07609347908322027,-0.18046628295928813,0.04228198421331592,-0.07843074466245235,-0.6700674395491419,-1.9794267716960336,0.2765054162602201,8740,327000,38,24.390243902439025,6,5.516618126195405,327000,0.009160499999779859,25.50552330001119,1.3969876999999542,3.0572971000001417,0.00973859999976412,21.03205570001046,0.00016959999993559904,8519.095919800002,0.00011410000115574803,8959.626953125,8.554112434387207,22.997072,5.0600376,-6.626118,6.2171783,-18425386.0,21328500.0,17604594.0,0.85425293,3218284.2,21301358.0,17835632.0,12059321.0,2522474.5,21280914.0,17835526.0,12022209.0,2502536.0,2915401500000.0,2942247000000.0,326000
326,0.99607223,0.0103258565,-0.93688184,0.80287457,13.495163510632482,30,28.43354911882741,13.495163510632482,8.429795402188622,4.110822643905926,1.0238058629283233,0.4097721713754803,-0.42711842418219753,0.24112419956243927,-0.12059566529773849,-0.15493723488352543,-0.4156978683216868,0.050642903501293135,-0.3487971915972776,-0.5716140893109721,-0.915892369839126,0.13458421492469014,0.000987027835479985,-0.0040802313982593085,-0.008577423162387663,0.0030061865064731907,-0.4329739285344778,-0.4536488530641848,-0.4713088968539531,0.009706183314405963,0.000987027835479985,-0.09315241563257169,-0.4156978683216868,0.0629902519520623,0.023830115497626078,-0.5863595431798313,-1.4262325207045288,0.2413215884136774,8292,288162,80,32.93333333333333,24,9.563588354912723,0.99963725,0.061545327,-0.9918048,0.7403665,38.177439398499715,19,328.7260722972481,38.177439398499715,2.3373479813011535,81.84049303759741,3.7009092810077786,0.7253713485714947,-1.118785153629742,0.5713186039212819,0.3245016627628357,-0.11465728873227694,-0.2280036513216748,0.1106621794988591,0.3984009096802549,-0.4953375871762694,-1.0619476440706932,0.3404444450470706,0.0004232966136926766,-0.003935814512785433,-0.008022018221178462,0.002645354639592505,-0.3335813922136247,-0.43966145707626686,-0.4877761795944853,0.037908628260830086,0.3245016627628357,-0.10176099361555185,-0.29210681393748067,0.09390622430268944,2.7010458363814474,-0.27131706895574137,-2.118691488015018,0.5707870221433734,8759,328000,289,52.63157894736842,11,70.87216848614115,328000,0.007295600000361446,24.533473699962997,1.2108119999993505,2.8263047999989794,0.011446800001067459,20.47731239996392,0.00017309999930148479,8544.684202199987,0.00012900000001536682,9089.462890625,0.8109989166259766,27.496277,5.911025,-4.1150947,7.3175216,-18081006.0,21166264.0,17094852.0,0.08711824,3819021.2,21142686.0,17168476.0,10820004.0,2624992.0,21121180.0,17143626.0,10793890.0,2622975.2,6221986000000.0,6225978700000.0,327000
327,0.99869055,0.01661374,-0.9547636,0.82052916,11.724792840128373,32,97.12526701303737,11.724792840128373,6.05510782608794,15.710431364769818,5.14230449298955,0.3812940761017357,-1.4045571571633593,0.41490111752259906,-0.11884464001993876,-0.15123806714510407,-0.4154542731818232,0.054419262367702614,-0.42122774990528167,-0.6293404395051072,-1.03731485949516,0.13834041354029053,0.0007193336893891048,-0.0037049145733186522,-0.008053646104048373,0.0024234844809863667,-0.43901305380473943,-0.4592941965899076,-0.4758729553578007,0.009621666101826895,0.03563006352236586,-0.0926878210368857,-0.4154542731818232,0.06622292787946188,4.14647833112813,-0.6146646591240028,-2.404503665995635,0.4149853565651467,8324,289146,149,30.75,22,22.27947485916129,0.999642,0.09080345,-0.9905067,0.72451997,50.31797669532932,16,625.5843387514057,50.31797669532932,6.5062163235111345,149.03616645578003,2.1220494164804378,0.8050876271252696,-0.6395906615575843,0.48613555259376184,0.6402737912765432,-0.09668624241678317,-0.2584951910872339,0.1940831510006423,0.5406798521605388,-0.40581262790385186,-0.892925541853603,0.3520027598718641,0.0010894228731859656,-0.004528413735265226,-0.008743817744625761,0.0026243972699911064,-0.30808281669398574,-0.46235429739837186,-0.508925670258777,0.046436582817785295,0.6402737912765432,0.1022718358144527,-0.2727172642548422,0.2869172950752783,1.1232266288379589,-0.19171332612140987,-1.6395663563443414,0.4855280894072504,8775,329000,547,62.5,21,126.16209811191315,329000,0.008409399999436573,26.266278100005366,1.3316008999991027,3.5435171000008268,0.00860610000017914,21.373961500004953,9.900000077323057e-05,8572.027916400017,8.410000009462237e-05,9121.64453125,14.316112518310547,25.708982,4.4299765,-4.1641126,5.82661,-18639112.0,21618618.0,17777912.0,0.28431287,3363680.0,21512810.0,17712900.0,6876292.5,3029310.5,21504010.0,17716230.0,6816524.5,3043053.5,1263240600000.0,1279200700000.0,328000
328,0.9963934,0.024343284,-0.9385091,0.8048412,16.37755504833657,27,85.45073793080088,16.37755504833657,7.275349713716909,15.409619687970997,1.4320447131612357,0.4489279048782613,-0.41132487516573957,0.280634339394654,-0.1117485009600565,-0.15993609098704553,-0.3507497648818719,0.049601411046641085,-0.13632916535947537,-0.5316654221091931,-0.8971064829187518,0.20173533918385886,0.0010611011436136852,-0.003942579383582568,-0.008087753548461998,0.0024081830645727082,-0.4436717694641549,-0.4628182394341527,-0.4785205194172266,0.008911514840759926,0.0010611011436136852,-0.10112768285190692,-0.3507497648818719,0.06063961759809543,0.43336252476955034,-0.5471819229709742,-1.4086628361242204,0.28059099218143885,8351,290131,106,36.48148148148148,22,18.270336959673934,0.99964964,0.035759963,-0.9943124,0.7831016,14.021386286061372,32,128.2710510770452,14.021386286061372,0.9362924551321037,21.649461737915743,1.576371597008724,0.44868436115396393,-0.647124353909986,0.34912506238507524,-0.01565977905938227,-0.13735315106611073,-0.3119427123048141,0.049915830902344555,0.2508054374049818,-0.4833654048826721,-0.9600618610802087,0.2303747293351766,0.00083716335400148,-0.0040495100867770275,-0.008201556630846027,0.002602874609327543,-0.35914245336859785,-0.45043479131156006,-0.5065757124449526,0.03458688767387453,0.00083716335400148,-0.09499883394821773,-0.3119427123048141,0.05820515876271395,0.5811164319086265,-0.5476284772393046,-1.6467015458588767,0.34885775909019895,8807,330000,137,31.25,3,22.54855871225476,330000,0.004854799999520765,23.80442210003639,1.1752771000010398,2.4262276999997994,0.007275199999639881,20.19054170003801,0.00014659999942523427,8596.881652800079,9.899999895424116e-05,9115.513671875,-21.037242889404297,28.973164,8.307289,-4.075477,8.658945,-18336482.0,21857636.0,17074832.0,-0.046966128,5082173.5,21893718.0,17467848.0,8196998.0,3308300.2,21944786.0,17480664.0,8190290.5,3299098.2,9657176000000.0,9784601000000.0,329000
329,0.9954648,0.0046791346,-0.9156051,0.8179198,9.12503614873349,37,13.950856775475206,9.12503614873349,5.956277378827259,1.8354291745662172,0.91134898815432,0.3455745522038271,-0.4018703718510624,0.22055315237760884,-0.11179423286597831,-0.1380504681282404,-0.18136283568248446,0.013446184957481217,-0.20100667163618946,-0.5690830944735507,-0.8648990187891115,0.1414902277228878,0.0011436751052214765,-0.004340492432013085,-0.008313738030049455,0.0028637406612399023,-0.43628743411777104,-0.46062867367455546,-0.47810043243541384,0.010902976370584957,0.0011436751052214765,-0.07678712273611042,-0.18136283568248446,0.04237617641490562,-0.08824366765341346,-0.6504113597963253,-1.397701214346027,0.22060592899011938,8388,291108,35,26.405405405405407,22,3.149083602946921,0.9992079,0.029601544,-0.99317324,0.7630174,15.900301121590678,31,231.7579682877329,15.900301121590678,1.0119820532380581,39.66914061406163,1.698233893748891,0.49290933476931076,-0.6864417084978939,0.3763073061204678,-0.0056106026803267066,-0.1295644697306328,-0.19413200304130698,0.028310220201251225,0.026827519890611565,-0.49593623797672043,-0.8311577935597309,0.16782586697646468,0.0009543959166065147,-0.0031312241670724667,-0.007576819267291037,0.0025709600183113092,-0.29556986325193163,-0.4407550939858383,-0.5077943930232593,0.05284801309849064,0.0009543959166065147,-0.09032521379349022,-0.19413200304130698,0.045700418863020786,0.6983981150952695,-0.5035922344723571,-1.6857091546582104,0.37593215880529984,8838,331000,247,32.25806451612903,2,39.81810881750023,331000,0.013737100000071223,26.940906199988603,1.4434430999990582,3.096461900000577,0.016778699999122182,22.370315599990136,9.379999937664252e-05,8624.923717100051,7.60000002628658e-05,9118.03515625,-2.097517490386963,25.551437,6.2300415,-5.8040576,7.167022,-18881220.0,22247642.0,18361124.0,0.31999722,3348726.8,21968154.0,18230348.0,9954081.0,2851174.8,22033480.0,18266248.0,9849032.0,2829666.2,4040322200000.0,4097378400000.0,330000
